,NU_ANO_CENSO,NO_REGIAO,NO_UF,NO_MUNICIPIO,IN_CAPITAL,TP_CATEGORIA_ADMINISTRATIVA,TP_REDE,NO_CINE_ROTULO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_RESERVA_VAGA,QT_ING_RVREDEPUBLICA,QT_ING_RVETNICO,QT_ING_RVPDEF,QT_ING_RVSOCIAL_RF,QT_ING_RVOUTROS,QT_CONC_RESERVA_VAGA,QT_CONC_RVREDEPUBLICA,QT_CONC_RVETNICO,QT_CONC_RVPDEF,QT_CONC_RVSOCIAL_RF,QT_CONC_RVOUTROS,QT_SIT_TRANCADA,QT_SIT_DESVINCULADO,QT_ING_PROCESCPUBLICA,QT_ING_PROCESCPRIVADA,QT_ING_PROCNAOINFORMADA,QT_CONC_PROCESCPUBLICA,QT_CONC_PROCESCPRIVADA,QT_CONC_PROCNAOINFORMADA
8241,2017,Nordeste,Bahia,Paripiranga,0.0,4,2,Matemática formação de professor,2.0,1,28.0,11.0,17.0,6.0,5.0,17.0,0.0,0.0,0.0,65.0,35.0,30.0,7.0,14.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,33.0,28.0,0.0,0.0,62.0,3.0,0.0
8254,2017,Nordeste,Bahia,Paulo Afonso,0.0,2,1,Matemática formação de professor,2.0,1,41.0,16.0,25.0,5.0,13.0,17.0,0.0,1.0,5.0,17.0,10.0,7.0,3.0,4.0,4.0,0.0,0.0,6.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,38.0,3.0,0.0,14.0,3.0,0.0
8286,2017,Nordeste,Bahia,Remanso,0.0,5,2,Matemática formação de professor,2.0,1,6.0,4.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
8471,2017,Nordeste,Bahia,Salvador,1.0,5,2,Matemática formação de professor,2.0,1,37.0,11.0,26.0,3.0,9.0,16.0,0.0,0.0,9.0,19.0,7.0,12.0,3.0,9.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,37.0,34.0,3.0,0.0,12.0,7.0,0.0
8588,2017,Nordeste,Bahia,Salvador,1.0,1,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,9.0,0.0,1.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,8.0,7.0,0.0
8589,2017,Nordeste,Bahia,Salvador,1.0,1,1,Matemática formação de professor,2.0,1,37.0,11.0,26.0,3.0,9.0,10.0,0.0,0.0,15.0,8.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,5.0,14.0,14.0,12.0,0.0,7.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,9.0,11.0,19.0,18.0,0.0,4.0,4.0,0.0
8621,2017,Nordeste,Bahia,Salvador,1.0,1,1,Matemática formação de professor,2.0,1,75.0,28.0,47.0,5.0,8.0,15.0,1.0,0.0,46.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,78.0,23.0,52.0,0.0,1.0,2.0,0.0
8751,2017,Nordeste,Bahia,Salvador,1.0,4,2,Matemática formação de professor,2.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9067,2017,Nordeste,Bahia,Senhor do Bonfim,0.0,2,1,Matemática formação de professor,2.0,1,41.0,22.0,19.0,3.0,17.0,19.0,0.0,0.0,2.0,22.0,11.0,11.0,2.0,12.0,3.0,0.0,0.0,5.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,35.0,6.0,0.0,20.0,2.0,0.0
9092,2017,Nordeste,Bahia,Teixeira de Freitas,0.0,2,1,Matemática formação de professor,2.0,1,38.0,17.0,21.0,9.0,15.0,14.0,0.0,0.0,0.0,10.0,6.0,4.0,0.0,4.0,5.0,0.0,0.0,1.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,23.0,37.0,1.0,0.0,10.0,0.0,0.0
9143,2017,Nordeste,Bahia,Valença,0.0,1,1,Matemática formação de professor,2.0,1,33.0,20.0,13.0,1.0,9.0,12.0,2.0,1.0,8.0,11.0,6.0,5.0,4.0,3.0,4.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,13.0,6.0,28.0,5.0,0.0,9.0,2.0,0.0
9189,2017,Nordeste,Bahia,Vitória da Conquista,0.0,2,1,Matemática formação de professor,2.0,1,34.0,21.0,13.0,7.0,9.0,17.0,0.0,0.0,1.0,16.0,8.0,8.0,1.0,1.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,27.0,7.0,0.0,14.0,2.0,0.0
9300,2017,Sudeste,Minas Gerais,Alfenas,0.0,1,1,Matemática formação de professor,2.0,1,25.0,12.0,13.0,16.0,3.0,5.0,0.0,0.0,1.0,10.0,7.0,3.0,5.0,0.0,5.0,0.0,0.0,0.0,8.0,8.0,4.0,0.0,3.0,0.0,5.0,5.0,4.0,0.0,3.0,0.0,1.0,18.0,19.0,6.0,0.0,8.0,2.0,0.0
9503,2017,Sudeste,Minas Gerais,Belo Horizonte,1.0,5,2,Matemática formação de professor,2.0,1,63.0,34.0,29.0,14.0,8.0,40.0,1.0,0.0,0.0,13.0,10.0,3.0,3.0,2.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,32.0,51.0,12.0,0.0,11.0,2.0,0.0
9714,2017,Sudeste,Minas Gerais,Belo Horizonte,1.0,4,2,Matemática formação de professor,2.0,1,9.0,5.0,4.0,3.0,1.0,5.0,0.0,0.0,0.0,20.0,11.0,9.0,6.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,7.0,2.0,0.0,15.0,5.0,0.0
9806,2017,Sudeste,Minas Gerais,Belo Horizonte,1.0,1,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,9.0,7.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,42.0,88.0,0.0,0.0,0.0,13.0,5.0,3.0
10120,2017,Sudeste,Minas Gerais,Belo Horizonte,1.0,4,2,Matemática formação de professor,2.0,1,25.0,3.0,22.0,0.0,3.0,7.0,0.0,0.0,15.0,4.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,32.0,25.0,0.0,0.0,4.0,0.0,0.0
10285,2017,Sudeste,Minas Gerais,Carangola,0.0,2,1,Matemática formação de professor,2.0,1,32.0,15.0,17.0,3.0,0.0,5.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,1.0,31.0,0.0,0.0,0.0,0.0
10515,2017,Sudeste,Minas Gerais,Divinópolis,0.0,2,1,Matemática formação de professor,2.0,1,34.0,15.0,19.0,5.0,1.0,5.0,0.0,0.0,23.0,5.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,17.0,17.0,0.0,0.0,5.0,0.0
10566,2017,Sudeste,Minas Gerais,Florestal,0.0,1,1,Matemática formação de professor,2.0,1,33.0,13.0,20.0,10.0,2.0,19.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,16.0,11.0,0.0,9.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,21.0,28.0,5.0,0.0,3.0,0.0,0.0
10572,2017,Sudeste,Minas Gerais,Formiga,0.0,1,1,Matemática formação de professor,2.0,1,43.0,19.0,24.0,24.0,4.0,15.0,0.0,0.0,0.0,11.0,8.0,3.0,6.0,0.0,5.0,0.0,0.0,0.0,15.0,15.0,6.0,0.0,3.0,0.0,4.0,4.0,3.0,0.0,1.0,0.0,4.0,28.0,40.0,3.0,0.0,10.0,1.0,0.0
10696,2017,Sudeste,Minas Gerais,Ibirité,0.0,2,1,Matemática formação de professor,2.0,1,74.0,19.0,55.0,19.0,15.0,37.0,1.0,1.0,1.0,34.0,13.0,21.0,0.0,0.0,3.0,3.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,58.0,60.0,14.0,0.0,0.0,34.0,0.0
10707,2017,Sudeste,Minas Gerais,Inconfidentes,0.0,1,1,Matemática formação de professor,2.0,1,36.0,18.0,18.0,5.0,1.0,3.0,0.0,0.0,27.0,5.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0,40.0,33.0,3.0,0.0,5.0,0.0,0.0
10720,2017,Sudeste,Minas Gerais,Ipatinga,0.0,4,2,Matemática formação de professor,2.0,1,30.0,16.0,14.0,13.0,2.0,13.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,27.0,3.0,0.0,1.0,0.0,0.0
10824,2017,Sudeste,Minas Gerais,Itajubá,0.0,1,1,Matemática formação de professor,2.0,1,43.0,13.0,30.0,23.0,3.0,14.0,0.0,0.0,3.0,9.0,5.0,4.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,41.0,2.0,0.0,3.0,5.0,1.0
10880,2017,Sudeste,Minas Gerais,Ituiutaba,0.0,1,1,Matemática formação de professor,2.0,1,24.0,10.0,14.0,6.0,3.0,12.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,21.0,3.0,0.0,0.0,0.0,1.0
10943,2017,Sudeste,Minas Gerais,Januária,0.0,1,1,Matemática formação de professor,2.0,1,47.0,21.0,26.0,4.0,13.0,27.0,1.0,0.0,2.0,4.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,18.0,17.0,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,22.0,47.0,0.0,0.0,4.0,0.0,0.0
10944,2017,Sudeste,Minas Gerais,Joaíma,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11068,2017,Sudeste,Minas Gerais,Juiz de Fora,0.0,1,1,Matemática formação de professor,2.0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11070,2017,Sudeste,Minas Gerais,Juiz de Fora,0.0,1,1,Matemática formação de professor,2.0,1,29.0,9.0,20.0,19.0,2.0,7.0,0.0,0.0,1.0,5.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,10.0,10.0,7.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,4.0,24.0,10.0,19.0,0.0,3.0,2.0,0.0
11207,2017,Sudeste,Minas Gerais,Lavras,0.0,1,1,Matemática formação de professor,2.0,1,63.0,23.0,40.0,29.0,5.0,17.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,28.0,13.0,15.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,41.0,63.0,0.0,0.0,5.0,0.0,0.0
11286,2017,Sudeste,Minas Gerais,Manhuaçu,0.0,4,2,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0
11386,2017,Sudeste,Minas Gerais,Montes Claros,0.0,2,1,Matemática formação de professor,2.0,1,35.0,22.0,13.0,4.0,4.0,22.0,1.0,0.0,4.0,16.0,7.0,9.0,2.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,12.0,23.0,12.0,0.0,9.0,7.0,0.0
11447,2017,Sudeste,Minas Gerais,Montes Claros,0.0,4,2,Matemática formação de professor,2.0,1,16.0,3.0,13.0,1.0,1.0,13.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,0.0,1.0,3.0,0.0
11494,2017,Sudeste,Minas Gerais,Muriaé,0.0,5,2,Matemática formação de professor,2.0,1,22.0,12.0,10.0,17.0,1.0,4.0,0.0,0.0,0.0,18.0,12.0,6.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,22.0,0.0,0.0,18.0,0.0,0.0
11546,2017,Sudeste,Minas Gerais,Nova Porteirinha,0.0,4,2,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
11602,2017,Sudeste,Minas Gerais,Ouro Preto,0.0,1,1,Matemática formação de professor,2.0,1,29.0,11.0,18.0,13.0,3.0,11.0,0.0,0.0,2.0,7.0,3.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,15.0,13.0,10.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,21.0,8.0,0.0,4.0,3.0,0.0
11651,2017,Sudeste,Minas Gerais,Paracatu,0.0,1,1,Matemática formação de professor,2.0,1,38.0,16.0,22.0,8.0,4.0,23.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,3.0,0.0,0.0,0.0,0.0
11666,2017,Sudeste,Minas Gerais,Pará de Minas,0.0,5,2,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,15.0,13.0,20.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,2.0,1.0
11689,2017,Sudeste,Minas Gerais,Passos,0.0,2,1,Matemática formação de professor,2.0,1,35.0,19.0,16.0,13.0,4.0,16.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,51.0,30.0,5.0,0.0,0.0,1.0,0.0
11699,2017,Sudeste,Minas Gerais,Passos,0.0,1,1,Matemática formação de professor,2.0,1,46.0,17.0,29.0,24.0,1.0,15.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,45.0,1.0,0.0,0.0,0.0,0.0
11720,2017,Sudeste,Minas Gerais,Patos de Minas,0.0,5,2,Matemática formação de professor,2.0,1,10.0,5.0,5.0,4.0,0.0,3.0,0.0,0.0,3.0,12.0,6.0,6.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,9.0,1.0,0.0,12.0,0.0,0.0
11866,2017,Sudeste,Minas Gerais,Pouso Alegre,0.0,5,2,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
11879,2017,Sudeste,Minas Gerais,Pouso Alegre,0.0,1,1,Matemática formação de professor,2.0,1,41.0,21.0,20.0,31.0,1.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,34.0,7.0,0.0,0.0,0.0,0.0
11911,2017,Sudeste,Minas Gerais,Rio Pomba,0.0,1,1,Matemática formação de professor,2.0,1,33.0,18.0,15.0,14.0,5.0,10.0,0.0,1.0,3.0,13.0,8.0,5.0,2.0,1.0,7.0,0.0,0.0,3.0,18.0,17.0,5.0,0.0,6.0,0.0,6.0,3.0,1.0,0.0,0.0,3.0,7.0,27.0,32.0,1.0,0.0,13.0,0.0,0.0
11924,2017,Sudeste,Minas Gerais,Salinas,0.0,1,1,Matemática formação de professor,2.0,1,36.0,16.0,20.0,6.0,3.0,20.0,2.0,0.0,5.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,10.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,36.0,0.0,0.0,4.0,0.0,0.0
11958,2017,Sudeste,Minas Gerais,São Francisco,0.0,2,1,Matemática formação de professor,2.0,1,27.0,12.0,15.0,1.0,3.0,17.0,1.0,0.0,5.0,9.0,5.0,4.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0,26.0,1.0,0.0,8.0,1.0,0.0
11987,2017,Sudeste,Minas Gerais,São João del Rei,0.0,1,1,Matemática formação de professor,2.0,1,40.0,21.0,19.0,3.0,0.0,2.0,0.0,0.0,35.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,20.0,0.0,0.0,10.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,39.0,20.0,20.0,0.0,5.0,4.0,0.0
12015,2017,Sudeste,Minas Gerais,São João Evangelista,0.0,1,1,Matemática formação de professor,2.0,1,36.0,20.0,16.0,3.0,1.0,18.0,0.0,0.0,14.0,7.0,6.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,36.0,0.0,0.0,7.0,0.0,0.0
12116,2017,Sudeste,Minas Gerais,Teófilo Otoni,0.0,1,1,Matemática formação de professor,2.0,1,24.0,9.0,15.0,4.0,2.0,18.0,0.0,0.0,0.0,5.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,14.0,14.0,9.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,32.0,22.0,2.0,0.0,3.0,0.0,2.0
12249,2017,Sudeste,Minas Gerais,Uberaba,0.0,1,1,Matemática formação de professor,2.0,1,88.0,37.0,51.0,57.0,9.0,21.0,0.0,1.0,0.0,7.0,4.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,27.0,27.0,15.0,0.0,19.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,64.0,51.0,37.0,0.0,5.0,2.0,0.0
12352,2017,Sudeste,Minas Gerais,Uberlândia,0.0,1,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,7.0,9.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,11.0,6.0,4.0
12493,2017,Sudeste,Minas Gerais,Uberlândia,0.0,5,2,Matemática formação de professor,2.0,1,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
12639,2017,Sudeste,Minas Gerais,Viçosa,0.0,1,1,Matemática formação de professor,2.0,1,17.0,9.0,8.0,7.0,2.0,8.0,0.0,0.0,0.0,15.0,8.0,7.0,8.0,4.0,3.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0,3.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,4.0,43.0,15.0,2.0,0.0,13.0,2.0,0.0
12679,2017,Sudeste,Minas Gerais,Virginópolis,0.0,4,2,Matemática formação de professor,2.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12692,2017,Sudeste,Espírito Santo,Alegre,0.0,3,1,Matemática formação de professor,2.0,1,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,3.0,0.0,0.0,10.0,0.0,0.0
12706,2017,Sudeste,Espírito Santo,Alegre,0.0,1,1,Matemática formação de professor,2.0,1,42.0,15.0,27.0,19.0,5.0,15.0,1.0,0.0,2.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,5.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,18.0,24.0,0.0,3.0,0.0,0.0
12759,2017,Sudeste,Espírito Santo,Cachoeiro de Itapemirim,0.0,5,2,Matemática formação de professor,2.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0,10.0,3.0,1.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,1.0,0.0,0.0,22.0,4.0,0.0
12768,2017,Sudeste,Espírito Santo,Cachoeiro de Itapemirim,0.0,1,1,Matemática formação de professor,2.0,1,43.0,23.0,20.0,14.0,4.0,22.0,0.0,0.0,3.0,14.0,9.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,19.0,19.0,12.0,0.0,9.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,18.0,39.0,4.0,0.0,13.0,1.0,0.0
12930,2017,Sudeste,Espírito Santo,Santa Maria de Jetibá,0.0,4,2,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
12961,2017,Sudeste,Espírito Santo,São Mateus,0.0,1,1,Matemática formação de professor,2.0,1,40.0,20.0,20.0,10.0,8.0,15.0,1.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,8.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,17.0,23.0,0.0,0.0,0.0,1.0
13131,2017,Sudeste,Espírito Santo,Vila Velha,0.0,4,2,Matemática formação de professor,2.0,1,5.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,10.0,2.0,8.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,9.0,1.0,0.0
13224,2017,Sudeste,Espírito Santo,Vitória,1.0,1,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0
13339,2017,Sudeste,Espírito Santo,Vitória,1.0,1,1,Matemática formação de professor,2.0,1,52.0,16.0,36.0,19.0,3.0,26.0,1.0,0.0,3.0,4.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,18.0,18.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,34.0,18.0,0.0,3.0,1.0,0.0
13454,2017,Sudeste,Rio de Janeiro,Cabo Frio,0.0,5,2,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
