,NU_ANO_CENSO,NO_REGIAO,NO_UF,NO_MUNICIPIO,IN_CAPITAL,TP_CATEGORIA_ADMINISTRATIVA,TP_REDE,NO_CINE_ROTULO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_RESERVA_VAGA,QT_ING_RVREDEPUBLICA,QT_ING_RVETNICO,QT_ING_RVPDEF,QT_ING_RVSOCIAL_RF,QT_ING_RVOUTROS,QT_CONC_RESERVA_VAGA,QT_CONC_RVREDEPUBLICA,QT_CONC_RVETNICO,QT_CONC_RVPDEF,QT_CONC_RVSOCIAL_RF,QT_CONC_RVOUTROS,QT_SIT_TRANCADA,QT_SIT_DESVINCULADO,QT_ING_PROCESCPUBLICA,QT_ING_PROCESCPRIVADA,QT_ING_PROCNAOINFORMADA,QT_CONC_PROCESCPUBLICA,QT_CONC_PROCESCPRIVADA,QT_CONC_PROCNAOINFORMADA
568,2015,Norte,Amazonas,Itapiranga,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,19.0,15.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,3.0,0.0
572,2015,Norte,Amazonas,Juruá,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,12.0,0.0,0.0,3.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,5.0,0.0
576,2015,Norte,Amazonas,Jutaí,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,9.0,25.0,0.0,1.0,4.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,9.0,0.0
657,2015,Norte,Amazonas,Manaus,1.0,1,1,Matemática formação de professor,2.0,1,107.0,35.0,72.0,16.0,6.0,83.0,1.0,0.0,1.0,63.0,30.0,33.0,12.0,0.0,32.0,16.0,0.0,3.0,41.0,41.0,38.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,86.0,21.0,0.0,52.0,4.0,7.0
763,2015,Norte,Amazonas,Manaus,1.0,5,2,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,70.0,125.0,0.0,0.0,7.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,143.0,0.0,0.0,0.0,180.0,15.0,0.0
815,2015,Norte,Amazonas,Manaus,1.0,4,2,Matemática formação de professor,2.0,1,97.0,27.0,70.0,1.0,0.0,92.0,0.0,0.0,4.0,62.0,22.0,40.0,1.0,1.0,6.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,84.0,13.0,0.0,50.0,11.0,1.0
870,2015,Norte,Amazonas,Manaus,1.0,4,2,Matemática formação de professor,2.0,1,43.0,6.0,37.0,4.0,0.0,31.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,43.0,0.0,0.0,0.0,0.0,0.0
889,2015,Norte,Amazonas,Manaus,1.0,1,1,Matemática formação de professor,2.0,1,31.0,14.0,17.0,0.0,0.0,31.0,0.0,0.0,0.0,24.0,11.0,13.0,1.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,29.0,22.0,9.0,0.0,20.0,2.0,2.0
993,2015,Norte,Amazonas,Manaus,1.0,2,1,Matemática formação de professor,2.0,1,66.0,21.0,45.0,3.0,2.0,11.0,0.0,0.0,50.0,28.0,9.0,19.0,2.0,2.0,4.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,64.0,0.0,66.0,0.0,15.0,13.0,0.0
994,2015,Norte,Amazonas,Manaus,1.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,2015,Norte,Amazonas,Maraã,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,13.0,4.0,1.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,8.0,0.0
1059,2015,Norte,Amazonas,Maués,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,24.0,15.0,0.0,0.0,1.0,3.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,37.0,2.0,0.0
1068,2015,Norte,Amazonas,Novo Airão,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,20.0,17.0,0.0,0.0,1.0,1.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,6.0,0.0
1075,2015,Norte,Amazonas,Novo Aripuanã,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,13.0,16.0,6.0,3.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,3.0,0.0
1098,2015,Norte,Amazonas,Parintins,0.0,2,1,Matemática formação de professor,2.0,1,48.0,24.0,24.0,0.0,0.0,4.0,0.0,1.0,43.0,30.0,10.0,20.0,0.0,0.0,5.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,0.0,48.0,0.0,18.0,12.0,0.0
1099,2015,Norte,Amazonas,Parintins,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0
1112,2015,Norte,Amazonas,Presidente Figueiredo,0.0,2,1,Matemática formação de professor,2.0,1,35.0,13.0,22.0,0.0,0.0,2.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0
1126,2015,Norte,Amazonas,São Gabriel da Cachoeira,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,21.0,18.0,0.0,0.0,1.0,3.0,6.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,27.0,0.0
1131,2015,Norte,Amazonas,São Paulo de Olivença,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,7.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0
1135,2015,Norte,Amazonas,São Sebastião do Uatumã,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,5.0,0.0
1145,2015,Norte,Amazonas,Tabatinga,0.0,2,1,Matemática formação de professor,2.0,1,53.0,16.0,37.0,3.0,0.0,9.0,0.0,2.0,39.0,31.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,48.0,44.0,9.0,0.0,30.0,1.0,0.0
1150,2015,Norte,Amazonas,Tapauá,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,12.0,15.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,11.0,0.0
1164,2015,Norte,Amazonas,Tefé,0.0,2,1,Matemática formação de professor,2.0,1,43.0,16.0,27.0,0.0,0.0,3.0,0.0,0.0,40.0,7.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,6.0,37.0,0.0,6.0,1.0,0.0
1175,2015,Norte,Amazonas,Tonantins,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,2015,Norte,Amazonas,Uarini,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,10.0,0.0
1217,2015,Norte,Roraima,Boa Vista,1.0,1,1,Matemática formação de professor,2.0,1,34.0,7.0,27.0,1.0,0.0,20.0,0.0,0.0,13.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,11.0,16.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,3.0,34.0,0.0,0.0,0.0,0.0,7.0
1262,2015,Norte,Roraima,Boa Vista,1.0,1,1,Matemática formação de professor,2.0,1,34.0,9.0,25.0,2.0,2.0,17.0,2.0,0.0,11.0,9.0,6.0,3.0,0.0,2.0,7.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,34.0,0.0,0.0,8.0,0.0,1.0
1272,2015,Norte,Roraima,Boa Vista,1.0,2,1,Matemática formação de professor,2.0,1,7.0,3.0,4.0,1.0,0.0,3.0,0.0,0.0,3.0,14.0,8.0,6.0,1.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,95.0,7.0,0.0,0.0,12.0,2.0,0.0
1303,2015,Norte,Pará,Abaetetuba,0.0,1,1,Matemática formação de professor,2.0,1,40.0,16.0,24.0,7.0,3.0,27.0,0.0,0.0,3.0,46.0,26.0,20.0,4.0,6.0,26.0,0.0,1.0,9.0,22.0,9.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,26.0,22.0,18.0,0.0,0.0,11.0,35.0
1319,2015,Norte,Pará,Altamira,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,2015,Norte,Pará,Ananindeua,0.0,4,2,Matemática formação de professor,2.0,1,9.0,3.0,6.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,9.0,0.0,0.0,1.0,0.0
1383,2015,Norte,Pará,Belém,1.0,2,1,Matemática formação de professor,2.0,1,106.0,25.0,81.0,23.0,14.0,62.0,2.0,0.0,5.0,34.0,17.0,17.0,5.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,106.0,0.0,20.0,14.0,0.0
1490,2015,Norte,Pará,Belém,1.0,1,1,Matemática formação de professor,2.0,1,78.0,20.0,58.0,24.0,7.0,44.0,0.0,0.0,3.0,162.0,70.0,92.0,27.0,15.0,111.0,1.0,0.0,8.0,38.0,14.0,5.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.0,147.0,37.0,41.0,0.0,0.0,132.0,30.0
1578,2015,Norte,Pará,Belém,1.0,1,1,Matemática formação de professor,2.0,1,40.0,8.0,32.0,9.0,3.0,26.0,2.0,0.0,0.0,12.0,5.0,7.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,15.0,27.0,13.0,0.0,12.0,0.0,0.0
1621,2015,Norte,Pará,Belém,1.0,5,2,Matemática formação de professor,2.0,1,54.0,5.0,49.0,0.0,2.0,7.0,3.0,0.0,42.0,70.0,30.0,40.0,0.0,1.0,3.0,0.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,46.0,54.0,0.0,0.0,39.0,6.0,25.0
1705,2015,Norte,Pará,Bragança,0.0,1,1,Matemática formação de professor,2.0,1,67.0,30.0,37.0,5.0,4.0,58.0,0.0,0.0,0.0,22.0,10.0,12.0,3.0,1.0,14.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,110.0,1.0,66.0,0.0,0.0,0.0,22.0
1717,2015,Norte,Pará,Breves,0.0,1,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,12.0,24.0,7.0,1.0,20.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,15.0,0.0,0.0,0.0,0.0,1.0,35.0
1730,2015,Norte,Pará,Cametá,0.0,1,1,Matemática formação de professor,2.0,1,34.0,12.0,22.0,2.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,5.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,6.0,21.0,13.0,0.0,0.0,0.0,0.0
1756,2015,Norte,Pará,Castanhal,0.0,1,1,Matemática formação de professor,2.0,1,41.0,17.0,24.0,7.0,1.0,33.0,0.0,0.0,0.0,25.0,14.0,11.0,2.0,1.0,17.0,0.0,0.0,5.0,21.0,4.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,97.0,21.0,20.0,0.0,0.0,1.0,24.0
1783,2015,Norte,Pará,Conceição do Araguaia,0.0,2,1,Matemática formação de professor,2.0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,3.0,0.0,0.0
1790,2015,Norte,Pará,Igarapé-Açu,0.0,2,1,Matemática formação de professor,2.0,1,36.0,11.0,25.0,5.0,1.0,26.0,0.0,0.0,4.0,25.0,11.0,14.0,3.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,36.0,0.0,25.0,0.0,0.0
1811,2015,Norte,Pará,Marabá,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,11.0,21.0,2.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,31.0,1.0,0.0
1850,2015,Norte,Pará,Marabá,0.0,1,1,Matemática formação de professor,2.0,1,32.0,10.0,22.0,8.0,1.0,17.0,3.0,3.0,0.0,30.0,11.0,19.0,3.0,3.0,23.0,1.0,0.0,0.0,14.0,14.0,10.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,67.0,28.0,4.0,0.0,30.0,0.0,0.0
1858,2015,Norte,Pará,Moju,0.0,2,1,Matemática formação de professor,2.0,1,35.0,15.0,20.0,4.0,2.0,26.0,0.0,0.0,3.0,8.0,6.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,35.0,0.0,8.0,0.0,0.0
1868,2015,Norte,Pará,Paragominas,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0
