,NU_ANO_CENSO,NO_REGIAO,NO_UF,NO_MUNICIPIO,IN_CAPITAL,TP_CATEGORIA_ADMINISTRATIVA,TP_REDE,NO_CINE_ROTULO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_RESERVA_VAGA,QT_ING_RVREDEPUBLICA,QT_ING_RVETNICO,QT_ING_RVPDEF,QT_ING_RVSOCIAL_RF,QT_ING_RVOUTROS,QT_CONC_RESERVA_VAGA,QT_CONC_RVREDEPUBLICA,QT_CONC_RVETNICO,QT_CONC_RVPDEF,QT_CONC_RVSOCIAL_RF,QT_CONC_RVOUTROS,QT_SIT_TRANCADA,QT_SIT_DESVINCULADO,QT_ING_PROCESCPUBLICA,QT_ING_PROCESCPRIVADA,QT_ING_PROCNAOINFORMADA,QT_CONC_PROCESCPUBLICA,QT_CONC_PROCESCPRIVADA,QT_CONC_PROCNAOINFORMADA
354,2013,Norte,Acre,Rio Branco,1.0,1,,Matemática formação de professor,2.0,1,50.0,18.0,32.0,3.0,1.0,6.0,0.0,0.0,40.0,48.0,20.0,28.0,37.0,0.0,2.0,0.0,0.0,9.0,16.0,15.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,15.0,30.0,20.0,0.0,37.0,7.0,4.0
414,2013,Norte,Acre,Santa Rosa do Purus,0.0,1,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,2013,Norte,Acre,Senador Guiomard,0.0,1,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,2013,Norte,Amazonas,Anori,0.0,2,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
448,2013,Norte,Amazonas,Apuí,0.0,2,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
469,2013,Norte,Amazonas,Beruri,0.0,2,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
478,2013,Norte,Amazonas,Borba,0.0,2,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,2013,Norte,Amazonas,Carauari,0.0,2,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
504,2013,Norte,Amazonas,Coari,0.0,2,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
508,2013,Norte,Amazonas,Codajás,0.0,2,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,2013,Norte,Amazonas,Fonte Boa,0.0,2,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
532,2013,Norte,Amazonas,Humaitá,0.0,2,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
538,2013,Norte,Amazonas,Iranduba,0.0,2,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
559,2013,Norte,Amazonas,Itacoatiara,0.0,2,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
564,2013,Norte,Amazonas,Itamarati,0.0,2,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,2013,Norte,Amazonas,Itapiranga,0.0,2,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
569,2013,Norte,Amazonas,Japurá,0.0,2,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
572,2013,Norte,Amazonas,Juruá,0.0,2,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
575,2013,Norte,Amazonas,Jutaí,0.0,2,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
593,2013,Norte,Amazonas,Manacapuru,0.0,2,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,4.0
656,2013,Norte,Amazonas,Manaus,1.0,1,,Matemática formação de professor,2.0,1,231.0,74.0,157.0,0.0,0.0,6.0,0.0,2.0,223.0,32.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,215.0,16.0,0.0,0.0,0.0,32.0
771,2013,Norte,Amazonas,Manaus,1.0,5,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,66.0,115.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,109.0,0.0,0.0,0.0,168.0,13.0,0.0
811,2013,Norte,Amazonas,Manaus,1.0,4,,Matemática formação de professor,2.0,1,98.0,22.0,76.0,0.0,1.0,0.0,1.0,0.0,96.0,38.0,11.0,27.0,7.0,1.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,257.0,68.0,30.0,0.0,30.0,8.0,0.0
859,2013,Norte,Amazonas,Manaus,1.0,4,,Matemática formação de professor,2.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,5.0,13.0,0.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,6.0,1.0,11.0
876,2013,Norte,Amazonas,Manaus,1.0,1,,Matemática formação de professor,2.0,1,61.0,23.0,38.0,1.0,0.0,29.0,0.0,0.0,31.0,9.0,3.0,6.0,2.0,0.0,6.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,61.0,0.0,0.0,9.0,0.0,0.0
948,2013,Norte,Amazonas,Manaus,1.0,2,,Matemática formação de professor,2.0,1,81.0,29.0,52.0,2.0,0.0,4.0,4.0,0.0,71.0,5.0,2.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,123.0,33.0,45.0,3.0,0.0,0.0,5.0
996,2013,Norte,Amazonas,Maraã,0.0,2,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,2013,Norte,Amazonas,Maués,0.0,2,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
1012,2013,Norte,Amazonas,Novo Airão,0.0,2,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,2013,Norte,Amazonas,Novo Aripuanã,0.0,2,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,2013,Norte,Amazonas,Parintins,0.0,2,,Matemática formação de professor,2.0,1,52.0,17.0,35.0,0.0,0.0,1.0,1.0,0.0,50.0,18.0,7.0,11.0,1.0,1.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,66.0,36.0,16.0,0.0,1.0,0.0,17.0
1036,2013,Norte,Amazonas,Parintins,0.0,2,,Matemática formação de professor,2.0,1,26.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0
1054,2013,Norte,Amazonas,São Gabriel da Cachoeira,0.0,2,,Matemática formação de professor,2.0,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
1062,2013,Norte,Amazonas,São Paulo de Olivença,0.0,2,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,2013,Norte,Amazonas,São Sebastião do Uatumã,0.0,2,,Matemática formação de professor,2.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1074,2013,Norte,Amazonas,Tabatinga,0.0,2,,Matemática formação de professor,2.0,1,101.0,25.0,76.0,0.0,0.0,1.0,2.0,0.0,98.0,21.0,7.0,14.0,3.0,1.0,14.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,86.0,87.0,13.0,1.0,0.0,0.0,21.0
1078,2013,Norte,Amazonas,Tapauá,0.0,2,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,2013,Norte,Amazonas,Tefé,0.0,2,,Matemática formação de professor,2.0,1,52.0,17.0,35.0,0.0,0.0,0.0,0.0,0.0,52.0,25.0,8.0,17.0,3.0,1.0,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,85.0,0.0,52.0,0.0,0.0,0.0,25.0
1094,2013,Norte,Amazonas,Uarini,0.0,2,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,2013,Norte,Amazonas,Uarini,0.0,2,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,2013,Norte,Roraima,Boa Vista,1.0,1,,Matemática formação de professor,2.0,1,38.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,38.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,3.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,16.0,38.0,0.0,0.0,0.0,0.0,6.0
1178,2013,Norte,Roraima,Boa Vista,1.0,1,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1188,2013,Norte,Roraima,Boa Vista,1.0,2,,Matemática formação de professor,2.0,1,4.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,33.0,19.0,14.0,1.0,5.0,23.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,58.0,1.0,3.0,0.0,30.0,3.0,0.0
1224,2013,Norte,Pará,Abaetetuba,0.0,1,,Matemática formação de professor,2.0,1,76.0,30.0,46.0,9.0,7.0,37.0,0.0,1.0,22.0,17.0,7.0,10.0,1.0,3.0,13.0,0.0,0.0,0.0,41.0,21.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,9.0,40.0,36.0,0.0,0.0,9.0,8.0
1237,2013,Norte,Pará,Altamira,0.0,2,,Matemática formação de professor,2.0,1,41.0,14.0,27.0,7.0,2.0,26.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,39.0,2.0,0.0,0.0,0.0,0.0
1266,2013,Norte,Pará,Ananindeua,0.0,4,,Matemática formação de professor,2.0,1,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0
1298,2013,Norte,Pará,Belém,1.0,2,,Matemática formação de professor,2.0,1,83.0,18.0,65.0,9.0,8.0,40.0,0.0,0.0,26.0,19.0,6.0,13.0,1.0,2.0,13.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,31.0,52.0,0.0,16.0,3.0,0.0
1405,2013,Norte,Pará,Belém,1.0,1,,Matemática formação de professor,2.0,1,125.0,33.0,92.0,20.0,13.0,52.0,1.0,0.0,39.0,75.0,27.0,48.0,5.0,11.0,52.0,1.0,0.0,6.0,60.0,42.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,56.0,59.0,66.0,0.0,0.0,17.0,58.0
1497,2013,Norte,Pará,Belém,1.0,1,,Matemática formação de professor,2.0,1,45.0,6.0,39.0,8.0,3.0,25.0,0.0,0.0,9.0,36.0,5.0,31.0,5.0,2.0,20.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,40.0,5.0,0.0,24.0,1.0,11.0
1539,2013,Norte,Pará,Belém,1.0,5,,Matemática formação de professor,2.0,1,111.0,23.0,88.0,0.0,0.0,2.0,1.0,0.0,108.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,68.0,97.0,14.0,0.0,0.0,0.0,1.0
1607,2013,Norte,Pará,Bragança,0.0,1,,Matemática formação de professor,2.0,1,40.0,15.0,25.0,3.0,1.0,29.0,0.0,0.0,7.0,27.0,11.0,16.0,3.0,1.0,14.0,1.0,0.0,8.0,27.0,19.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,27.0,13.0,0.0,0.0,0.0,27.0
1622,2013,Norte,Pará,Breves,0.0,1,,Matemática formação de professor,2.0,1,38.0,7.0,31.0,3.0,2.0,22.0,0.0,0.0,11.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,23.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,23.0,15.0,0.0,0.0,0.0,3.0
1640,2013,Norte,Pará,Cametá,0.0,1,,Matemática formação de professor,2.0,1,37.0,10.0,27.0,2.0,1.0,23.0,0.0,0.0,11.0,25.0,11.0,14.0,2.0,4.0,13.0,2.0,0.0,4.0,20.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,20.0,17.0,0.0,0.0,0.0,25.0
1644,2013,Norte,Pará,Canaã dos Carajás,0.0,1,,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0
