,NU_ANO_CENSO,NO_REGIAO,NO_UF,NO_MUNICIPIO,IN_CAPITAL,TP_CATEGORIA_ADMINISTRATIVA,TP_REDE,NO_CINE_ROTULO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_RESERVA_VAGA,QT_ING_RVREDEPUBLICA,QT_ING_RVETNICO,QT_ING_RVPDEF,QT_ING_RVSOCIAL_RF,QT_ING_RVOUTROS,QT_CONC_RESERVA_VAGA,QT_CONC_RVREDEPUBLICA,QT_CONC_RVETNICO,QT_CONC_RVPDEF,QT_CONC_RVSOCIAL_RF,QT_CONC_RVOUTROS,QT_SIT_TRANCADA,QT_SIT_DESVINCULADO,QT_ING_PROCESCPUBLICA,QT_ING_PROCESCPRIVADA,QT_ING_PROCNAOINFORMADA,QT_CONC_PROCESCPUBLICA,QT_CONC_PROCESCPRIVADA,QT_CONC_PROCNAOINFORMADA
2100,2018,Norte,Pará,Salinópolis,0.0,1,1,Matemática formação de professor,2.0,1,43.0,21.0,22.0,1.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,1.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,40.0,3.0,0.0,0.0,0.0,0.0
2104,2018,Norte,Pará,Santana do Araguaia,0.0,1,1,Matemática formação de professor,2.0,1,23.0,14.0,9.0,1.0,5.0,15.0,2.0,0.0,0.0,9.0,6.0,3.0,0.0,2.0,7.0,0.0,0.0,0.0,9.0,9.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,31.0,22.0,1.0,0.0,9.0,0.0,0.0
2191,2018,Norte,Pará,Santarém,0.0,1,1,Matemática formação de professor,2.0,1,35.0,12.0,23.0,3.0,4.0,25.0,0.0,3.0,0.0,9.0,4.0,5.0,1.0,0.0,8.0,0.0,0.0,0.0,15.0,15.0,14.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,72.0,31.0,4.0,0.0,6.0,3.0,0.0
2193,2018,Norte,Pará,Santarém,0.0,1,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
2205,2018,Norte,Pará,São Miguel do Guamá,0.0,2,1,Matemática formação de professor,2.0,1,41.0,13.0,28.0,4.0,5.0,31.0,0.0,0.0,1.0,42.0,22.0,20.0,2.0,6.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,41.0,0.0,0.0,42.0,0.0
2237,2018,Norte,Pará,Vigia,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,7.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0
2270,2018,Norte,Amapá,Macapá,1.0,1,1,Matemática formação de professor,2.0,1,65.0,27.0,38.0,8.0,11.0,45.0,1.0,0.0,0.0,23.0,5.0,18.0,7.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,60.0,5.0,0.0,21.0,2.0,0.0
2384,2018,Norte,Amapá,Macapá,1.0,1,1,Matemática formação de professor,2.0,1,44.0,16.0,28.0,2.0,5.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,13.0,1.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,44.0,0.0,0.0,0.0,0.0,0.0
2403,2018,Norte,Amapá,Santana,0.0,4,2,Matemática formação de professor,2.0,1,30.0,7.0,23.0,1.0,0.0,28.0,0.0,0.0,1.0,31.0,4.0,27.0,3.0,3.0,18.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,6.0,30.0,0.0,0.0,31.0,0.0,0.0
2423,2018,Norte,Tocantins,Araguaína,0.0,1,1,Matemática formação de professor,2.0,1,89.0,34.0,55.0,13.0,12.0,45.0,3.0,5.0,11.0,33.0,12.0,21.0,6.0,4.0,21.0,1.0,0.0,1.0,44.0,38.0,36.0,0.0,18.0,0.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,55.0,50.0,39.0,0.0,20.0,9.0,4.0
2460,2018,Norte,Tocantins,Arraias,0.0,1,1,Matemática formação de professor,2.0,1,73.0,42.0,31.0,6.0,27.0,35.0,0.0,0.0,5.0,37.0,23.0,14.0,5.0,13.0,15.0,1.0,0.0,3.0,43.0,39.0,35.0,0.0,21.0,0.0,6.0,3.0,6.0,0.0,2.0,0.0,0.0,68.0,45.0,28.0,0.0,35.0,2.0,0.0
2528,2018,Norte,Tocantins,Paraíso do Tocantins,0.0,1,1,Matemática formação de professor,2.0,1,41.0,23.0,18.0,8.0,8.0,21.0,1.0,0.0,3.0,7.0,6.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,11.0,11.0,8.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,27.0,37.0,4.0,0.0,3.0,4.0,0.0
2640,2018,Norte,Tocantins,Palmas,1.0,1,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,8.0,3.0,0.0
2654,2018,Norte,Tocantins,Palmas,1.0,1,1,Matemática formação de professor,2.0,1,45.0,18.0,27.0,8.0,4.0,32.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,17.0,17.0,10.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,30.0,41.0,4.0,0.0,3.0,0.0,0.0
2690,2018,Nordeste,Maranhão,Anajatuba,0.0,2,1,Matemática formação de professor,2.0,1,32.0,10.0,22.0,8.0,4.0,17.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0
2693,2018,Nordeste,Maranhão,Arari,0.0,2,1,Matemática formação de professor,2.0,1,29.0,14.0,15.0,13.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,0.0,0.0,0.0
2712,2018,Nordeste,Maranhão,Bacabal,0.0,2,1,Matemática formação de professor,2.0,1,38.0,13.0,25.0,0.0,2.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,38.0,0.0,0.0,0.0,0.0,0.0
2731,2018,Nordeste,Maranhão,Balsas,0.0,2,1,Matemática formação de professor,2.0,1,28.0,12.0,16.0,4.0,3.0,20.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,28.0,0.0,0.0,0.0,1.0,0.0
2734,2018,Nordeste,Maranhão,Balsas,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0
2753,2018,Nordeste,Maranhão,Brejo,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
