,NU_ANO_CENSO,NO_REGIAO,NO_UF,NO_MUNICIPIO,IN_CAPITAL,TP_CATEGORIA_ADMINISTRATIVA,TP_REDE,NO_CINE_ROTULO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_RESERVA_VAGA,QT_ING_RVREDEPUBLICA,QT_ING_RVETNICO,QT_ING_RVPDEF,QT_ING_RVSOCIAL_RF,QT_ING_RVOUTROS,QT_CONC_RESERVA_VAGA,QT_CONC_RVREDEPUBLICA,QT_CONC_RVETNICO,QT_CONC_RVPDEF,QT_CONC_RVSOCIAL_RF,QT_CONC_RVOUTROS,QT_SIT_TRANCADA,QT_SIT_DESVINCULADO,QT_ING_PROCESCPUBLICA,QT_ING_PROCESCPRIVADA,QT_ING_PROCNAOINFORMADA,QT_CONC_PROCESCPUBLICA,QT_CONC_PROCESCPRIVADA,QT_CONC_PROCNAOINFORMADA
654,2016,Norte,Amazonas,Manaus,1.0,1,1,Matemática formação de professor,2.0,1,108.0,24.0,84.0,17.0,5.0,86.0,0.0,0.0,0.0,105.0,50.0,55.0,6.0,2.0,58.0,30.0,1.0,8.0,55.0,55.0,48.0,0.0,34.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,185.0,91.0,17.0,0.0,50.0,5.0,50.0
759,2016,Norte,Amazonas,Manaus,1.0,5,2,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0
813,2016,Norte,Amazonas,Manaus,1.0,4,2,Matemática formação de professor,2.0,1,57.0,15.0,42.0,6.0,3.0,38.0,0.0,0.0,10.0,37.0,10.0,27.0,2.0,1.0,26.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,102.0,52.0,5.0,0.0,31.0,6.0,0.0
871,2016,Norte,Amazonas,Manaus,1.0,4,2,Matemática formação de professor,2.0,1,59.0,17.0,42.0,2.0,1.0,36.0,1.0,0.0,19.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,59.0,0.0,0.0,2.0,0.0,0.0
890,2016,Norte,Amazonas,Manaus,1.0,1,1,Matemática formação de professor,2.0,1,31.0,11.0,20.0,1.0,0.0,30.0,0.0,0.0,0.0,19.0,6.0,13.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0,15.0,20.0,29.0,2.0,0.0,15.0,1.0,3.0
996,2016,Norte,Amazonas,Manaus,1.0,2,1,Matemática formação de professor,2.0,1,85.0,25.0,60.0,5.0,1.0,22.0,0.0,0.0,57.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,52.0,33.0,0.0,0.0,2.0,0.0
997,2016,Norte,Amazonas,Manaus,1.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,2016,Norte,Amazonas,Maués,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,2016,Norte,Amazonas,Parintins,0.0,2,1,Matemática formação de professor,2.0,1,43.0,16.0,27.0,1.0,1.0,11.0,0.0,1.0,29.0,8.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,6.0,23.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,22.0,21.0,0.0,5.0,3.0,0.0
1110,2016,Norte,Amazonas,Parintins,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,2016,Norte,Amazonas,Presidente Figueiredo,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,2016,Norte,Amazonas,São Gabriel da Cachoeira,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,2016,Norte,Amazonas,Tabatinga,0.0,2,1,Matemática formação de professor,2.0,1,52.0,21.0,31.0,4.0,1.0,5.0,0.0,5.0,37.0,26.0,11.0,15.0,0.0,0.0,1.0,2.0,1.0,22.0,29.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,42.0,10.0,0.0,23.0,3.0,0.0
1170,2016,Norte,Amazonas,Tefé,0.0,2,1,Matemática formação de professor,2.0,1,46.0,15.0,31.0,0.0,0.0,3.0,0.0,0.0,43.0,10.0,3.0,7.0,0.0,0.0,3.0,0.0,0.0,7.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,24.0,0.0,10.0,0.0,0.0
1181,2016,Norte,Amazonas,Tonantins,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,2016,Norte,Roraima,Boa Vista,1.0,1,1,Matemática formação de professor,2.0,1,37.0,8.0,29.0,0.0,0.0,37.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,3.0,14.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,60.0,36.0,1.0,0.0,3.0,0.0,0.0
1265,2016,Norte,Roraima,Boa Vista,1.0,1,1,Matemática formação de professor,2.0,1,60.0,19.0,41.0,7.0,1.0,43.0,1.0,3.0,5.0,7.0,3.0,4.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,58.0,2.0,0.0,5.0,0.0,2.0
1275,2016,Norte,Roraima,Boa Vista,1.0,2,1,Matemática formação de professor,2.0,1,20.0,8.0,12.0,4.0,2.0,14.0,0.0,0.0,0.0,83.0,44.0,39.0,14.0,3.0,49.0,2.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,20.0,0.0,0.0,79.0,4.0,0.0
1304,2016,Norte,Pará,Abaetetuba,0.0,1,1,Matemática formação de professor,2.0,1,42.0,17.0,25.0,4.0,2.0,32.0,0.0,0.0,4.0,31.0,11.0,20.0,2.0,3.0,20.0,0.0,0.0,6.0,31.0,31.0,11.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,31.0,11.0,0.0,0.0,3.0,28.0
1317,2016,Norte,Pará,Altamira,0.0,2,1,Matemática formação de professor,2.0,1,41.0,14.0,27.0,7.0,5.0,23.0,1.0,0.0,5.0,19.0,7.0,12.0,3.0,0.0,13.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,41.0,0.0,0.0,19.0,0.0
1359,2016,Norte,Pará,Ananindeua,0.0,4,2,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1394,2016,Norte,Pará,Belém,1.0,2,1,Matemática formação de professor,2.0,1,116.0,30.0,86.0,16.0,7.0,54.0,0.0,0.0,39.0,31.0,12.0,19.0,3.0,4.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,116.0,0.0,9.0,22.0,0.0
1503,2016,Norte,Pará,Belém,1.0,1,1,Matemática formação de professor,2.0,1,86.0,24.0,62.0,8.0,13.0,57.0,1.0,1.0,6.0,94.0,40.0,54.0,10.0,11.0,58.0,0.0,0.0,15.0,53.0,51.0,17.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,16.0,51.0,35.0,0.0,0.0,37.0,57.0
1592,2016,Norte,Pará,Belém,1.0,1,1,Matemática formação de professor,2.0,1,40.0,4.0,36.0,8.0,7.0,18.0,0.0,0.0,7.0,27.0,4.0,23.0,7.0,1.0,12.0,0.0,1.0,6.0,15.0,15.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,40.0,0.0,0.0,25.0,1.0,1.0
1636,2016,Norte,Pará,Belém,1.0,5,2,Matemática formação de professor,2.0,1,10.0,2.0,8.0,0.0,0.0,2.0,1.0,0.0,7.0,13.0,2.0,11.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,10.0,0.0,0.0,12.0,0.0,1.0
1731,2016,Norte,Pará,Bragança,0.0,1,1,Matemática formação de professor,2.0,1,92.0,29.0,63.0,11.0,3.0,76.0,0.0,1.0,1.0,24.0,11.0,13.0,5.0,1.0,15.0,0.0,0.0,3.0,75.0,74.0,18.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,13.0,74.0,18.0,0.0,0.0,0.0,24.0
1740,2016,Norte,Pará,Breves,0.0,1,1,Matemática formação de professor,2.0,1,39.0,6.0,33.0,4.0,3.0,29.0,0.0,0.0,3.0,20.0,5.0,15.0,1.0,2.0,15.0,0.0,0.0,2.0,29.0,29.0,7.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,6.0,29.0,10.0,0.0,0.0,0.0,20.0
1753,2016,Norte,Pará,Cametá,0.0,1,1,Matemática formação de professor,2.0,1,83.0,29.0,54.0,13.0,7.0,59.0,2.0,0.0,2.0,39.0,14.0,25.0,5.0,4.0,22.0,0.0,0.0,8.0,65.0,64.0,18.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,7.0,64.0,19.0,0.0,0.0,0.0,39.0
1780,2016,Norte,Pará,Castanhal,0.0,1,1,Matemática formação de professor,2.0,1,72.0,27.0,45.0,11.0,5.0,51.0,3.0,0.0,2.0,31.0,20.0,11.0,0.0,3.0,21.0,1.0,0.0,6.0,47.0,46.0,13.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,15.0,47.0,25.0,0.0,0.0,0.0,31.0
1807,2016,Norte,Pará,Conceição do Araguaia,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,11.0,2.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0
1814,2016,Norte,Pará,Igarapé-Açu,0.0,2,1,Matemática formação de professor,2.0,1,43.0,17.0,26.0,4.0,1.0,18.0,0.0,0.0,20.0,22.0,10.0,12.0,2.0,2.0,15.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,43.0,0.0,1.0,21.0,0.0
1837,2016,Norte,Pará,Marabá,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1880,2016,Norte,Pará,Marabá,0.0,1,1,Matemática formação de professor,2.0,1,39.0,7.0,32.0,8.0,3.0,27.0,1.0,0.0,0.0,22.0,5.0,17.0,4.0,1.0,17.0,0.0,0.0,0.0,21.0,19.0,15.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,47.0,36.0,3.0,0.0,22.0,0.0,0.0
1889,2016,Norte,Pará,Moju,0.0,2,1,Matemática formação de professor,2.0,1,42.0,15.0,27.0,5.0,4.0,28.0,0.0,1.0,4.0,21.0,9.0,12.0,1.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,42.0,0.0,21.0,0.0,0.0
1897,2016,Norte,Pará,Paragominas,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,17.0,21.0,2.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,24.0,0.0
1940,2016,Norte,Pará,Salinópolis,0.0,1,1,Matemática formação de professor,2.0,1,29.0,4.0,25.0,3.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,6.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,19.0,10.0,0.0,0.0,0.0,0.0
1945,2016,Norte,Pará,Santana do Araguaia,0.0,1,1,Matemática formação de professor,2.0,1,16.0,11.0,5.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0
2026,2016,Norte,Pará,Santarém,0.0,1,1,Matemática formação de professor,2.0,1,57.0,21.0,36.0,9.0,3.0,38.0,1.0,6.0,0.0,267.0,121.0,146.0,19.0,28.0,201.0,0.0,2.0,17.0,31.0,26.0,24.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,31.0,53.0,4.0,0.0,251.0,6.0,10.0
2028,2016,Norte,Pará,Santarém,0.0,1,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0
2037,2016,Norte,Pará,São Miguel do Guamá,0.0,2,1,Matemática formação de professor,2.0,1,40.0,10.0,30.0,1.0,1.0,31.0,0.0,0.0,7.0,21.0,8.0,13.0,2.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,40.0,0.0,1.0,20.0,0.0
2068,2016,Norte,Pará,Vigia,0.0,2,1,Matemática formação de professor,2.0,1,40.0,16.0,24.0,5.0,1.0,30.0,0.0,0.0,4.0,7.0,4.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,40.0,0.0,7.0,0.0,0.0
2096,2016,Norte,Amapá,Macapá,1.0,1,1,Matemática formação de professor,2.0,1,39.0,14.0,25.0,9.0,6.0,21.0,0.0,0.0,3.0,58.0,16.0,42.0,21.0,1.0,27.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,4.0,35.0,0.0,45.0,3.0,10.0
2204,2016,Norte,Amapá,Macapá,1.0,1,1,Matemática formação de professor,2.0,1,38.0,18.0,20.0,4.0,3.0,28.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,35.0,3.0,0.0,0.0,0.0,0.0
2224,2016,Norte,Amapá,Santana,0.0,4,2,Matemática formação de professor,2.0,1,65.0,16.0,49.0,10.0,1.0,13.0,0.0,0.0,41.0,20.0,5.0,15.0,0.0,1.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,65.0,0.0,0.0,20.0,0.0,0.0
2241,2016,Norte,Tocantins,Araguaína,0.0,1,1,Matemática formação de professor,2.0,1,80.0,32.0,48.0,7.0,13.0,59.0,1.0,0.0,0.0,43.0,21.0,22.0,2.0,2.0,26.0,2.0,0.0,11.0,42.0,39.0,20.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,80.0,40.0,40.0,0.0,36.0,0.0,7.0
2274,2016,Norte,Tocantins,Arraias,0.0,1,1,Matemática formação de professor,2.0,1,47.0,22.0,25.0,2.0,20.0,24.0,1.0,0.0,0.0,15.0,8.0,7.0,3.0,6.0,5.0,0.0,0.0,1.0,22.0,17.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,56.0,19.0,28.0,0.0,13.0,0.0,2.0
2327,2016,Norte,Tocantins,Gurupi,0.0,1,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2346,2016,Norte,Tocantins,Paraíso do Tocantins,0.0,1,1,Matemática formação de professor,2.0,1,36.0,16.0,20.0,8.0,1.0,23.0,0.0,0.0,4.0,7.0,4.0,3.0,1.0,0.0,5.0,0.0,0.0,1.0,16.0,16.0,9.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,29.0,34.0,2.0,0.0,6.0,1.0,0.0
2445,2016,Norte,Tocantins,Palmas,1.0,1,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,15.0,5.0,4.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,10.0,0.0,14.0
2460,2016,Norte,Tocantins,Palmas,1.0,1,1,Matemática formação de professor,2.0,1,43.0,11.0,32.0,5.0,10.0,28.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0,13.0,12.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,40.0,14.0,29.0,0.0,0.0,1.0,1.0
2480,2016,Nordeste,Maranhão,Açailândia,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2485,2016,Nordeste,Maranhão,Açailândia,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2493,2016,Nordeste,Maranhão,Amarante do Maranhão,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2514,2016,Nordeste,Maranhão,Bacabal,0.0,2,1,Matemática formação de professor,2.0,1,30.0,10.0,20.0,24.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,0.0
