,NU_ANO_CENSO,NO_REGIAO,NO_UF,NO_MUNICIPIO,IN_CAPITAL,TP_CATEGORIA_ADMINISTRATIVA,TP_REDE,NO_CINE_ROTULO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_RESERVA_VAGA,QT_ING_RVREDEPUBLICA,QT_ING_RVETNICO,QT_ING_RVPDEF,QT_ING_RVSOCIAL_RF,QT_ING_RVOUTROS,QT_CONC_RESERVA_VAGA,QT_CONC_RVREDEPUBLICA,QT_CONC_RVETNICO,QT_CONC_RVPDEF,QT_CONC_RVSOCIAL_RF,QT_CONC_RVOUTROS,QT_SIT_TRANCADA,QT_SIT_DESVINCULADO,QT_ING_PROCESCPUBLICA,QT_ING_PROCESCPRIVADA,QT_ING_PROCNAOINFORMADA,QT_CONC_PROCESCPUBLICA,QT_CONC_PROCESCPRIVADA,QT_CONC_PROCNAOINFORMADA
532,2019,Norte,Amazonas,Barreirinha,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
573,2019,Norte,Amazonas,Eirunepé,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,17.0,0.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,21.0,0.0,0.0
693,2019,Norte,Amazonas,Manaus,1.0,1,1,Matemática formação de professor,2.0,1,123.0,42.0,81.0,23.0,6.0,93.0,1.0,0.0,0.0,25.0,10.0,15.0,5.0,0.0,19.0,0.0,0.0,1.0,51.0,51.0,46.0,0.0,27.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,93.0,108.0,15.0,0.0,20.0,5.0,0.0
736,2019,Norte,Amazonas,Manaus,1.0,4,2,Matemática formação de professor,2.0,1,72.0,15.0,57.0,2.0,1.0,19.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,72.0,0.0,0.0,0.0,0.0,0.0
911,2019,Norte,Amazonas,Manaus,1.0,4,2,Matemática formação de professor,2.0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,2.0,18.0,5.0,1.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,1.0,0.0,0.0,20.0,0.0,0.0
942,2019,Norte,Amazonas,Manaus,1.0,4,2,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,11.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,13.0,1.0,0.0
962,2019,Norte,Amazonas,Manaus,1.0,1,1,Matemática formação de professor,2.0,1,41.0,13.0,28.0,8.0,2.0,22.0,0.0,0.0,9.0,6.0,4.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,34.0,35.0,6.0,0.0,4.0,2.0,0.0
1094,2019,Norte,Amazonas,Manaus,1.0,2,1,Matemática formação de professor,2.0,1,78.0,21.0,57.0,10.0,3.0,58.0,0.0,1.0,6.0,29.0,12.0,17.0,1.0,1.0,3.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,78.0,0.0,16.0,13.0,0.0
1185,2019,Norte,Amazonas,Maués,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,2019,Norte,Amazonas,Parintins,0.0,2,1,Matemática formação de professor,2.0,1,40.0,15.0,25.0,3.0,0.0,29.0,1.0,0.0,7.0,20.0,10.0,10.0,0.0,0.0,4.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,7.0,33.0,0.0,12.0,8.0,0.0
1225,2019,Norte,Amazonas,Presidente Figueiredo,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,11.0,0.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,3.0,0.0
1233,2019,Norte,Amazonas,São Gabriel da Cachoeira,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,2019,Norte,Amazonas,Tabatinga,0.0,2,1,Matemática formação de professor,2.0,1,92.0,28.0,64.0,4.0,1.0,67.0,1.0,10.0,9.0,28.0,13.0,15.0,3.0,0.0,4.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0,92.0,0.0,26.0,2.0,0.0
1262,2019,Norte,Amazonas,Tefé,0.0,2,1,Matemática formação de professor,2.0,1,40.0,14.0,26.0,3.0,2.0,28.0,0.0,0.0,7.0,9.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,40.0,0.0,8.0,1.0,0.0
1263,2019,Norte,Amazonas,Tefé,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,2019,Norte,Amazonas,Tonantins,0.0,2,1,Matemática formação de professor,2.0,1,66.0,16.0,50.0,1.0,1.0,9.0,0.0,5.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,66.0,0.0,0.0,1.0,0.0
1313,2019,Norte,Roraima,Boa Vista,1.0,1,1,Matemática formação de professor,2.0,1,30.0,8.0,22.0,4.0,2.0,23.0,0.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,14.0,14.0,13.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,29.0,28.0,2.0,0.0,1.0,2.0,1.0
1362,2019,Norte,Roraima,Boa Vista,1.0,1,1,Matemática formação de professor,2.0,1,36.0,13.0,23.0,4.0,6.0,21.0,0.0,0.0,5.0,9.0,3.0,6.0,1.0,1.0,3.0,0.0,1.0,3.0,10.0,10.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,34.0,34.0,2.0,0.0,8.0,1.0,0.0
1376,2019,Norte,Roraima,Boa Vista,1.0,2,1,Matemática formação de professor,2.0,1,11.0,4.0,7.0,1.0,1.0,7.0,0.0,1.0,1.0,31.0,10.0,21.0,3.0,2.0,23.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,0.0,1.0,30.0,1.0,0.0
1409,2019,Norte,Pará,Abaetetuba,0.0,1,1,Matemática formação de professor,2.0,1,62.0,19.0,43.0,4.0,7.0,48.0,0.0,0.0,3.0,27.0,3.0,24.0,2.0,2.0,15.0,0.0,0.0,8.0,50.0,50.0,5.0,0.0,41.0,0.0,12.0,3.0,3.0,0.0,6.0,0.0,50.0,11.0,50.0,12.0,0.0,12.0,10.0,5.0
1426,2019,Norte,Pará,Altamira,0.0,2,1,Matemática formação de professor,2.0,1,33.0,11.0,22.0,1.0,5.0,27.0,0.0,0.0,0.0,23.0,7.0,16.0,4.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,33.0,0.0,0.0,23.0,0.0
1482,2019,Norte,Pará,Ananindeua,0.0,4,2,Matemática formação de professor,2.0,1,13.0,5.0,8.0,1.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,13.0,0.0,0.0,3.0,0.0
1529,2019,Norte,Pará,Belém,1.0,2,1,Matemática formação de professor,2.0,1,107.0,25.0,82.0,4.0,3.0,99.0,0.0,0.0,1.0,43.0,12.0,31.0,3.0,3.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,9.0,49.0,58.0,0.0,16.0,27.0,0.0
1648,2019,Norte,Pará,Belém,1.0,1,1,Matemática formação de professor,2.0,1,141.0,37.0,104.0,14.0,24.0,96.0,1.0,1.0,5.0,92.0,34.0,58.0,12.0,7.0,44.0,1.0,1.0,27.0,68.0,68.0,22.0,0.0,41.0,0.0,28.0,16.0,3.0,2.0,11.0,0.0,125.0,226.0,68.0,73.0,0.0,26.0,42.0,24.0
1756,2019,Norte,Pará,Belém,1.0,1,1,Matemática formação de professor,2.0,1,37.0,14.0,23.0,4.0,5.0,27.0,1.0,0.0,0.0,16.0,1.0,15.0,4.0,3.0,8.0,0.0,1.0,0.0,13.0,13.0,8.0,0.0,8.0,0.0,7.0,7.0,1.0,0.0,4.0,0.0,0.0,25.0,37.0,0.0,0.0,16.0,0.0,0.0
1903,2019,Norte,Pará,Bragança,0.0,1,1,Matemática formação de professor,2.0,1,78.0,33.0,45.0,8.0,6.0,64.0,0.0,0.0,0.0,48.0,23.0,25.0,3.0,2.0,38.0,0.0,0.0,5.0,65.0,65.0,9.0,0.0,50.0,0.0,12.0,11.0,1.0,0.0,6.0,0.0,30.0,15.0,65.0,13.0,0.0,12.0,31.0,5.0
1914,2019,Norte,Pará,Breves,0.0,1,1,Matemática formação de professor,2.0,1,41.0,13.0,28.0,2.0,7.0,30.0,2.0,0.0,0.0,19.0,11.0,8.0,2.0,1.0,5.0,1.0,0.0,10.0,34.0,34.0,10.0,0.0,22.0,0.0,9.0,4.0,0.0,0.0,5.0,0.0,58.0,13.0,34.0,7.0,0.0,9.0,3.0,7.0
1930,2019,Norte,Pará,Cametá,0.0,1,1,Matemática formação de professor,2.0,1,81.0,28.0,53.0,6.0,14.0,60.0,0.0,0.0,1.0,22.0,8.0,14.0,1.0,0.0,20.0,0.0,0.0,1.0,68.0,68.0,11.0,0.0,53.0,0.0,16.0,7.0,4.0,0.0,5.0,0.0,35.0,16.0,68.0,13.0,0.0,16.0,5.0,1.0
1959,2019,Norte,Pará,Castanhal,0.0,1,1,Matemática formação de professor,2.0,1,78.0,37.0,41.0,7.0,13.0,58.0,0.0,0.0,0.0,56.0,29.0,27.0,3.0,6.0,31.0,2.0,0.0,14.0,67.0,67.0,12.0,0.0,47.0,0.0,21.0,15.0,3.0,0.0,11.0,0.0,66.0,25.0,67.0,11.0,0.0,21.0,30.0,5.0
1991,2019,Norte,Pará,Conceição do Araguaia,0.0,2,1,Matemática formação de professor,2.0,1,36.0,12.0,24.0,0.0,0.0,35.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,36.0,0.0,1.0,0.0,0.0
1999,2019,Norte,Pará,Igarapé-Açu,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,8.0,2.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,2.0,15.0,0.0
2083,2019,Norte,Pará,Marabá,0.0,1,1,Matemática formação de professor,2.0,1,46.0,20.0,26.0,6.0,0.0,39.0,0.0,1.0,0.0,20.0,8.0,12.0,1.0,2.0,17.0,0.0,0.0,0.0,18.0,17.0,16.0,0.0,7.0,0.0,5.0,5.0,3.0,0.0,4.0,0.0,45.0,14.0,44.0,2.0,0.0,19.0,1.0,0.0
2096,2019,Norte,Pará,Moju,0.0,2,1,Matemática formação de professor,2.0,1,34.0,16.0,18.0,2.0,1.0,31.0,0.0,0.0,0.0,32.0,10.0,22.0,6.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,33.0,0.0,2.0,30.0,0.0
2180,2019,Norte,Pará,Salinópolis,0.0,1,1,Matemática formação de professor,2.0,1,48.0,25.0,23.0,2.0,5.0,40.0,0.0,0.0,1.0,11.0,3.0,8.0,0.0,1.0,10.0,0.0,0.0,0.0,41.0,41.0,7.0,0.0,33.0,0.0,9.0,4.0,3.0,0.0,2.0,0.0,44.0,11.0,41.0,7.0,0.0,9.0,2.0,0.0
2187,2019,Norte,Pará,Santana do Araguaia,0.0,1,1,Matemática formação de professor,2.0,1,40.0,25.0,15.0,7.0,7.0,26.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,6.0,37.0,3.0,0.0,4.0,0.0,0.0
2272,2019,Norte,Pará,Santarém,0.0,1,1,Matemática formação de professor,2.0,1,43.0,15.0,28.0,4.0,8.0,25.0,0.0,5.0,1.0,10.0,3.0,7.0,2.0,0.0,8.0,0.0,0.0,0.0,21.0,17.0,21.0,0.0,17.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,177.0,5.0,43.0,0.0,0.0,10.0,0.0,0.0
2273,2019,Norte,Pará,Santarém,0.0,1,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2288,2019,Norte,Pará,São Miguel do Guamá,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,9.0,25.0,3.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,3.0,31.0,0.0
2324,2019,Norte,Pará,Vigia,0.0,2,1,Matemática formação de professor,2.0,1,37.0,19.0,18.0,1.0,1.0,35.0,0.0,0.0,0.0,30.0,12.0,18.0,3.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,33.0,0.0,0.0,30.0,0.0
2358,2019,Norte,Amapá,Macapá,1.0,1,1,Matemática formação de professor,2.0,1,18.0,4.0,14.0,2.0,0.0,16.0,0.0,0.0,0.0,11.0,4.0,7.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.0,2.0,0.0,9.0,2.0,0.0
2467,2019,Norte,Amapá,Macapá,1.0,1,1,Matemática formação de professor,2.0,1,57.0,22.0,35.0,9.0,4.0,41.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,19.0,16.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,48.0,9.0,0.0,0.0,0.0,0.0
2488,2019,Norte,Amapá,Santana,0.0,4,2,Matemática formação de professor,2.0,1,34.0,16.0,18.0,4.0,1.0,11.0,0.0,0.0,18.0,58.0,13.0,45.0,8.0,1.0,21.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,34.0,0.0,0.0,58.0,0.0,0.0
2508,2019,Norte,Tocantins,Araguaína,0.0,1,1,Matemática formação de professor,2.0,1,75.0,27.0,48.0,12.0,10.0,51.0,0.0,2.0,0.0,26.0,14.0,12.0,0.0,5.0,19.0,1.0,0.0,1.0,44.0,38.0,32.0,1.0,18.0,0.0,12.0,12.0,8.0,0.0,5.0,0.0,0.0,63.0,61.0,14.0,0.0,23.0,3.0,0.0
2548,2019,Norte,Tocantins,Arraias,0.0,1,1,Matemática formação de professor,2.0,1,75.0,36.0,39.0,4.0,31.0,40.0,0.0,0.0,0.0,12.0,5.0,7.0,1.0,2.0,8.0,0.0,0.0,1.0,39.0,31.0,26.0,0.0,22.0,0.0,7.0,6.0,4.0,0.0,3.0,0.0,0.0,39.0,72.0,3.0,0.0,11.0,0.0,1.0
2618,2019,Norte,Tocantins,Paraíso do Tocantins,0.0,1,1,Matemática formação de professor,2.0,1,41.0,20.0,21.0,11.0,4.0,25.0,1.0,0.0,0.0,12.0,5.0,7.0,2.0,0.0,6.0,0.0,0.0,4.0,11.0,11.0,9.0,0.0,9.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,29.0,32.0,34.0,7.0,0.0,8.0,4.0,0.0
2729,2019,Norte,Tocantins,Palmas,1.0,1,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2744,2019,Norte,Tocantins,Palmas,1.0,1,1,Matemática formação de professor,2.0,1,47.0,17.0,30.0,11.0,4.0,30.0,0.0,0.0,2.0,8.0,4.0,4.0,0.0,1.0,7.0,0.0,0.0,0.0,16.0,15.0,9.0,1.0,11.0,0.0,5.0,5.0,5.0,0.0,1.0,0.0,16.0,31.0,40.0,7.0,0.0,8.0,0.0,0.0
2785,2019,Nordeste,Maranhão,Anajatuba,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2788,2019,Nordeste,Maranhão,Arari,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2806,2019,Nordeste,Maranhão,Bacabal,0.0,2,1,Matemática formação de professor,2.0,1,28.0,6.0,22.0,0.0,1.0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,28.0,0.0,0.0,0.0,0.0,0.0
2832,2019,Nordeste,Maranhão,Balsas,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
2835,2019,Nordeste,Maranhão,Balsas,0.0,2,1,Matemática formação de professor,2.0,1,31.0,12.0,19.0,19.0,2.0,9.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,27.0,4.0,0.0,1.0,0.0,0.0
2857,2019,Nordeste,Maranhão,Brejo,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2861,2019,Nordeste,Maranhão,Buriticupu,0.0,1,1,Matemática formação de professor,2.0,1,62.0,28.0,34.0,10.0,3.0,47.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,17.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,61.0,1.0,0.0,0.0,1.0,0.0
